date,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R)
2023-03-07,0.949643535570594,0.0332612308205871,0.885563046574342,0.895603945243425,0.927002540149662,0.949255239340215,0.97186125098761,1.00500764651835,1.01593064583191
2023-03-08,0.934540078260952,0.0333304791979941,0.870346639328298,0.880400403512777,0.911848254905612,0.934143863020341,0.956799989595993,0.990031286551206,1.00098513955431
2023-03-09,0.945454562804668,0.0337842675588903,0.880389353412325,0.890579129098443,0.922453395860422,0.945052184811023,0.968017099796445,1.00170255191265,1.01280641627131
2023-03-10,0.929282638187653,0.0337717103304934,0.864261320802467,0.874439569041455,0.906286470603705,0.928873563106342,0.951832875823967,0.985521107552558,0.996628656740529
2023-03-11,0.943042859356695,0.0343171334158717,0.876973011874369,0.887315020084592,0.919675011844935,0.942626627589636,0.965956975504135,1.00019051111766,1.01147807807842
2023-03-12,0.940541005232373,0.0345711614998112,0.873994253681007,0.884408039198518,0.916997990379129,0.940117465494506,0.963622322645649,0.99811871225117,1.00949465710657
2023-03-13,0.956905226490311,0.0351489198702655,0.88924549920844,0.899833649884937,0.932968907783205,0.956474899046588,0.980372448510833,1.01544469768367,1.0270104274657
2023-03-14,0.976922951769921,0.035763777216879,0.908075427909034,0.918850457111432,0.952568677989052,0.976486565895073,1.00080152451274,1.03648400692635,1.04825037858566
2023-03-15,0.938170056601731,0.0352048473603072,0.870429467419501,0.881023947684965,0.914190834266519,0.937729739200088,0.961669292940692,0.996818137418834,1.00841288875206
2023-03-16,0.936846603238982,0.0354053446059339,0.868729294616272,0.879380551292051,0.912729185638561,0.936400627603948,0.96047786708534,0.995833928111912,1.00749830888654
2023-03-17,0.910100642851746,0.0352085486864477,0.842392185892997,0.852972379247033,0.8861118547626,0.909646652073663,0.933594540756099,0.968777520484343,0.980389043177258
2023-03-18,0.945143795627465,0.0362669299890534,0.875389045558538,0.886291579638579,0.920435860364606,0.944679959545322,0.969346108161987,1.00557820889384,1.0175344388648
2023-03-19,0.972168441734438,0.037140221013367,0.900728025651231,0.911895442974006,0.946866627812951,0.971695520722262,0.996954729385967,1.03405462738712,1.04629637937231
2023-03-20,0.92528652451932,0.0364285111410282,0.855255906858091,0.866193323000037,0.900462250264415,0.924808505214154,0.949589716022098,0.986010304548744,0.998033633268849
2023-03-21,0.873996229880795,0.0356758931392073,0.805462122343122,0.816154102654489,0.849675946615957,0.873510856466169,0.897787415225256,0.933494022324073,0.945288616428882
2023-03-22,0.856279843291497,0.0358290742497521,0.787486710901847,0.79821079572388,0.831848848638395,0.855780166580321,0.880166149314496,0.916053347033871,0.927912534394327
2023-03-23,0.853067197603886,0.0364357973977368,0.78313956565777,0.794033335653503,0.828217072245981,0.852548510946569,0.877351912911403,0.913870361571107,0.925942415088283
2023-03-24,0.939174634266351,0.0389916165584482,0.864297094731179,0.875972549624303,0.912589354453485,0.938635085774566,0.965171761558029,1.00421718216838,1.01711831659635
2023-03-25,0.916093394977945,0.0390211100410604,0.841199660622888,0.852868110674653,0.889480799052002,0.915539418269626,0.942102111726288,0.98120835977133,0.994135261092679
2023-03-26,0.962889748801632,0.0403961510686005,0.885331945633757,0.89742133551698,0.935343809392666,0.962324893994375,0.98981995024025,1.03028494852384,1.04365750385655
2023-03-27,1.02884596366285,0.0421021055851555,0.947971115585583,0.960587393381708,1.00014418673727,1.02827172438643,1.0569217715145,1.09906333104501,1.11298409713557
2023-03-28,1.0534988145873,0.0426143069715303,0.971620766277836,0.984398092845819,1.02445130852941,1.05292428365336,1.08192003307245,1.12455932791747,1.13864180730791
2023-03-29,1.04654361668141,0.0422638706914671,0.965336206967978,0.978009510494427,1.01773546021845,1.04597474023784,1.07473164936877,1.11701822628148,1.13098383768627
2023-03-30,1.07761630123638,0.0426577801645259,0.995619282224982,1.00842353578383,1.04854550109357,1.07705347965341,1.10607357699128,1.14872891563495,1.16281172556101
2023-03-31,0.979089816030796,0.0403713790773712,0.901551657892479,0.913644567578123,0.951565747130761,0.978534986464344,1.00600907443823,1.0464276530532,1.05978095709509
2023-04-01,1.00906377315674,0.0409174464424991,0.930449946776642,0.942716957528607,0.981172210745495,1.00851076080584,1.03635250519552,1.07729697807239,1.09082025782251
2023-04-02,0.974598774398565,0.0402890784379637,0.89722277180043,0.90928942801638,0.947130086433346,0.97404365865945,1.00146234004374,1.04180168560457,1.05512938583535
2023-04-03,0.96178996316449,0.0401037210086299,0.884783734588484,0.896789474226742,0.934445190080162,0.961232619499522,0.988527185730824,1.02869161693531,1.04196346023351
2023-04-04,0.895973127606065,0.0389125926826056,0.82131893043673,0.832942696604366,0.869428980451147,0.895409859037418,0.92190326775079,0.960924935455976,0.973828257288298
2023-04-05,0.894717174581734,0.0393054220098597,0.819328232633336,0.831061947145304,0.867901701165568,0.894141670785358,0.920905304275391,0.960335515145042,0.973376577367125
2023-04-06,0.880600388472344,0.0395735183458853,0.804735631351441,0.816534360628401,0.853595196900941,0.880007658097308,0.906959459384625,0.946688292329157,0.959833497445645
2023-04-07,0.930246569370174,0.0413070501965069,0.851037274815471,0.863361163667023,0.902062175774165,0.929635235794771,0.957764562667936,0.99921730836741,1.01292993563361
2023-04-08,0.940777663718473,0.0420659887997748,0.860125580320373,0.872670996337638,0.912073212342054,0.940150757676376,0.968798740063964,1.01102278428044,1.02499231241915
2023-04-09,0.911310789723973,0.0417626999924472,0.83128492381608,0.843722402650277,0.882805367925411,0.910672915171905,0.939120881641506,0.981075046045608,0.994961547872104
2023-04-10,0.899769283303291,0.0419445162398483,0.819426913209954,0.831906076729487,0.871134120727622,0.899117591908806,0.927694055855818,0.969855490931331,0.983815060104413
2023-04-11,0.952368579978006,0.0437362060027804,0.868565137517084,0.881588763874797,0.922515408632414,0.951699155517197,0.981492029888966,1.02543188608771,1.03997620502216
2023-04-12,0.97959328283197,0.0447979039415316,0.893747209464244,0.907090228542001,0.949016893643462,0.97891048132936,1.00942536832535,1.05442545766678,1.06931955824831
2023-04-13,0.976334425117838,0.0449316642336517,0.890244553428791,0.903622517329707,0.945664522252176,0.975645248395584,1.0062530753034,1.05139720043929,1.06634072642744
2023-04-14,0.971153029678297,0.0449799165924597,0.884983487719422,0.898370823375085,0.940447929272283,0.97045868819535,1.00110124792756,1.04630372149109,1.06126835001917
2023-04-15,0.944153491778698,0.0445492593843409,0.85884621837236,0.872090828077917,0.913735794301646,0.943452908495036,0.973807504552654,1.01860593355763,1.03344201015108
2023-04-16,0.971968724549016,0.0455084596869275,0.884808755943257,0.898344758784904,0.940898909282554,0.97125856773246,1.00226441866793,1.04801512449185,1.0631643439332
2023-04-17,0.971235395456829,0.0457761723025904,0.883576398026149,0.897186674869229,0.939980384733471,0.970516317503216,1.00170656090368,1.04773698171508,1.06298073883531
2023-04-18,0.960381572545409,0.0457239927392704,0.872843557681823,0.88643009502797,0.929158471558692,0.959656026745609,0.990813778697888,1.0368079789553,1.0520426861951
2023-04-19,0.999805904419076,0.0469147812131914,0.909957133454954,0.923909614455809,0.967775134926212,0.999072192249067,1.03103687594593,1.07820497895833,1.09382418507328
2023-04-20,1.08161276420502,0.048954120906368,0.987779964897128,1.00236958054815,1.04820351640304,1.08087429448707,1.11421702506104,1.16337495902821,1.17964211735125
2023-04-21,1.06161803610873,0.048247228465323,0.969148835392022,0.983524391991327,1.02868967983923,1.06088723028541,1.09374975996634,1.1422045491228,1.1582402376205
2023-04-22,1.02321335350905,0.0469896539582405,0.933175942365114,0.947168369961404,0.991139465092748,1.02249413191578,1.05450323798826,1.10171169126888,1.11733793268874
2023-04-23,1.04613037260921,0.0473481771289708,0.955375765644969,0.969486767809823,1.01381711780275,1.04541612844829,1.07766504812963,1.12521035221595,1.14094386513384
2023-04-24,1.03290432152543,0.0468938769262666,0.94302679932021,0.956999943242416,1.00089999166843,1.03219474728621,1.06413516289009,1.11122914509678,1.12681419055168
2023-04-25,1.02287959717552,0.0464866872442535,0.93378459731386,0.947635589896247,0.991152796526905,1.0221754584545,1.05383883452656,1.10052550857295,1.11597605484577
2023-04-26,1.00375056826578,0.0459507181490479,0.915697479042487,0.929383035002667,0.97238696160334,1.00304946245336,1.03434991827263,1.08050966039736,1.0957878784498
2023-04-27,1.03258049545837,0.0465919597778075,0.943269161327228,0.957157217376035,1.00078442881805,1.03187980799925,1.0636127604006,1.11039390461326,1.12587367615727
2023-04-28,1.19733795777209,0.0500998720536957,1.10114437189069,1.11613988290311,1.16317604508261,1.1966392587456,1.23073823117144,1.28091937739849,1.29750210474662
2023-04-29,1.31781984083754,0.0517623321293283,1.21830676279481,1.23384983377405,1.28254711875143,1.31714218272272,1.35235385632434,1.40410141713301,1.42118391899065
2023-04-30,1.35348842321577,0.0507896761444839,1.25575976240978,1.27104431161106,1.31889384241451,1.3528531817673,1.38739053308954,1.43809941444406,1.45482704456736
2023-05-01,1.38631609533289,0.0494117068524561,1.29114965129961,1.30605455881733,1.35267615680694,1.3857290880612,1.41931614048691,1.46857997786939,1.48481839975307
2023-05-02,1.37935362759631,0.04722364957322,1.28833767382421,1.30260758498009,1.34721483219898,1.37881474762841,1.41090499156513,1.45793784779775,1.47343194645326
2023-05-03,1.36607853803628,0.0449854179081648,1.27932011443178,1.29293582062233,1.33547319167781,1.36558477488576,1.39614563355792,1.44090553394762,1.45564293848187
2023-05-04,1.24698913859197,0.0411980095213107,1.1675393227316,1.18000702489249,1.21895974517012,1.24653546819793,1.27452398634346,1.31551877019943,1.32901709035298
2023-05-05,1.14683099506943,0.0382030187824988,1.07316700430396,1.08472439338047,1.1208374524222,1.1464068190462,1.17236214403062,1.21038450637078,1.22290550941483
2023-05-06,1.09253834573501,0.036516198802206,1.02213082283155,1.03317637188578,1.06769181868983,1.09213154247978,1.116941417202,1.15328796888741,1.16525766537648
2023-05-07,1.02579664885797,0.0349354642287977,0.958458186416737,0.969017246610304,1.00202185517949,1.02540007814105,1.04913914186849,1.08392879642918,1.09538875696714
2023-05-08,0.957964725134399,0.0335732794851802,0.893283741088235,0.903418568969728,0.935111192555862,0.957572545412891,0.980390744347726,1.0138486489402,1.02487439962101
2023-05-09,0.964655396796171,0.0337870207223427,0.8995619304331,0.909761554530994,0.941656494994016,0.964260962421418,0.987224327430367,1.02089469755915,1.03199036645211
2023-05-10,0.949585425360355,0.0337172964414453,0.884641887954146,0.894814334922601,0.92663117132325,0.94918638416742,0.972104686706977,1.00571768889351,1.01679664484535
2023-05-11,0.958840976097805,0.0340889424519421,0.893183070539975,0.90346706637313,0.935633446383664,0.95843702697359,0.981608163044723,1.01559280043034,1.0267944545664
2023-05-12,0.987177782470789,0.0348115417008515,0.920118462303665,0.930624237310175,0.963480049046843,0.986768618044309,1.0104294877393,1.04512703205724,1.05656231380931
2023-05-13,0.98938257469413,0.0349763875506377,0.922008656106707,0.932563019821205,0.965572090935018,0.988970446606647,1.0127437996913,1.04760794340874,1.05909854624529
2023-05-14,1.04154027844801,0.0359544655533318,0.972253659476098,0.983114426572618,1.01706913189381,1.04112658592874,1.06556046024234,1.10137728018714,1.11317784250775
2023-05-15,1.05979146008092,0.0361983387820727,0.990022235965081,1.0009616403162,1.03515661441813,1.0593793572747,1.08397707365893,1.12002700684394,1.13190259595388
2023-05-16,1.01369797824781,0.0351825103701086,0.945905262893353,0.956530371357905,0.989751099120194,1.01329097975794,1.03720118988885,1.07225390103725,1.08380359726753
2023-05-17,0.995852897508075,0.0347520505120849,0.928895950140795,0.939388576026416,0.972197868701062,0.995448681910566,1.01906729258616,1.05369604223671,1.06510693344976
2023-05-18,1.02246295692308,0.0352329847536257,0.954564600046561,0.965208246461117,0.998483236467605,1.02205828836624,1.04600154956417,1.0810980355079,1.09266097734846
2023-05-19,0.978453590705892,0.0344397140639831,0.912108375418832,0.922502787735799,0.955009367347232,0.978049549472668,1.00145737062914,1.03578262229854,1.04709490307113
2023-05-20,0.935313639693472,0.0337027910345079,0.870415055037768,0.88057644303337,0.912366194690797,0.934908859009879,0.957819835809731,0.991431587748301,1.00251252186478
2023-05-21,0.890457711473886,0.0331127401300091,0.82673195360838,0.836701064925705,0.867905429601671,0.89004729944605,0.912562606658423,0.945614319163944,0.956515766304681
2023-05-22,0.88778479856919,0.0334795504070257,0.82336998451261,0.833442907678729,0.864979659450447,0.887363981202283,0.910131208654161,0.943562144665116,0.954591040051724
2023-05-23,0.912535176207303,0.0344619650068345,0.846231969578073,0.856599772182968,0.889060530185109,0.912101393255597,0.935536959579609,0.969950262531236,0.981303491161305
2023-05-24,0.947536248385274,0.0355813742369063,0.879072055563117,0.889779492662894,0.923300398498236,0.947090908045123,0.971286636839231,1.00681210982864,1.01853122854947
2023-05-25,0.994685055438237,0.0367856480282675,0.923883553134841,0.934961277807633,0.969632540015015,0.994231620733467,1.01924328534011,1.05595554923251,1.06806334525426
2023-05-26,1.01685647632324,0.0373258693680003,0.945005355054018,0.956249631258726,0.991437820437202,1.01639980445991,1.04177731764906,1.07902107969509,1.09130278195803
2023-05-27,1.03208491460204,0.0375822470452806,0.959729701886746,0.971055362011336,1.00649356991375,1.03162877827827,1.05717902826595,1.0946703985422,1.10703226901071
2023-05-28,1.05657851178553,0.0379249687654148,0.983544563640057,0.994980931627476,1.03075719891062,1.05612478516538,1.08190521999807,1.11972380322618,1.13219090893305
2023-05-29,1.05911942513987,0.0377736159090211,0.9863686467392,0.997762633140909,1.03340265657473,1.05867039222236,1.08434670543019,1.12200791755643,1.13442197958071
2023-05-30,1.05575392279582,0.037463453239912,0.983594036758135,0.994897008061428,1.03024948356441,1.05531082536488,1.08077534384697,1.11812229125315,1.13043185494321
2023-05-31,1.0108663837914,0.0364252343287708,0.940725422727694,0.951707627093688,0.98606529059371,1.01042890574287,1.03519058491007,1.07151742618887,1.08349345575156
2023-06-01,0.976348463290454,0.0356949400380276,0.907631778430283,0.918386726540848,0.952041367734957,0.975913499810399,1.00018140830989,1.03579390856441,1.04753696800207
2023-06-02,1.02257779204174,0.036610327001598,0.952072277655783,0.963113482993999,0.997652139401234,1.02214091763835,1.04702721044579,1.08353232756063,1.09556598743768
2023-06-03,1.07448202488257,0.0375416987385198,1.00215178113948,1.0134860783853,1.04892786145664,1.07404482906483,1.09955960301317,1.13696929375827,1.14929677809563
2023-06-04,1.06872877653492,0.0372046788829271,0.997043316857282,1.00827764773148,1.04340483775877,1.06829708338338,1.09358212835002,1.13065245745742,1.14286747524199
2023-06-05,1.11842283641563,0.0377414336300489,1.04566456343239,1.05707614625949,1.09274052218033,1.11799833398082,1.14364240146174,1.18121754982722,1.19359348703587
2023-06-06,1.08698997465054,0.0367855971494027,1.0160777736868,1.02719901016461,1.06195747339644,1.08657504034753,1.11157015698497,1.1481963245178,1.16026017893472
2023-06-07,1.1441239920451,0.0372941410346859,1.07218694875982,1.08347943769548,1.11875348640274,1.14371880130302,1.1690527993377,1.20615069485186,1.21836367000888
2023-06-08,1.21184455350175,0.0378486503413874,1.13878845956488,1.1502683124053,1.18610579864855,1.21145054325992,1.23715379698323,1.27476480457979,1.28713974757468
2023-06-09,1.25308102791623,0.0376423977938381,1.18038006953932,1.19181428746741,1.22749034968588,1.25270412376733,1.2782608414529,1.31563342719415,1.32792387709043
2023-06-10,1.30532258373444,0.0373534729060695,1.23312874989246,1.24449525799314,1.27993760411459,1.30496629525153,1.33031917111325,1.36736524562044,1.37954115471702
2023-06-11,1.35187884902496,0.0367640380340408,1.2807742366876,1.29198109452257,1.32690357791354,1.3515456004149,1.37649084312022,1.41291334786138,1.42487726805902
2023-06-12,1.3485486474388,0.0353153521512092,1.28021190264267,1.29099057229002,1.32456375412141,1.3482403843288,1.37219750020997,1.40715823858894,1.41863721091134
2023-06-13,1.33458751297444,0.0337339528737412,1.26928146984589,1.27958907274622,1.31168203670929,1.33430329619838,1.35718316148757,1.39055544454132,1.4015087235866
2023-06-14,1.27563178046078,0.0317113084235991,1.21422875477676,1.22392332169153,1.25410201018212,1.27536901648181,1.29687510876979,1.32823655287335,1.33852806052925
2023-06-15,1.19625373199253,0.0296647868778369,1.1388116775452,1.14788128108663,1.17611372620772,1.19600853108418,1.21612644148938,1.24546258717618,1.25508923217391
2023-06-16,1.11752470991579,0.027927967206486,1.06345093051406,1.07198749278802,1.09856291958904,1.11729207002517,1.13623289691979,1.16385548450099,1.17292055221681
2023-06-17,1.04482667461269,0.026545790132519,0.993439601972613,1.00154951636807,1.02680138054431,1.04460186794416,1.06260690456184,1.08887067051021,1.09749129460879
2023-06-18,0.992582576517138,0.0256612113566871,0.942918804138469,0.950754154608099,0.97515592733034,0.992361445736329,1.00976816883881,1.03516529735411,1.04350300629176
2023-06-19,0.915933699142852,0.0246278962185412,0.86829414507,0.875804365053725,0.89920431219857,0.915712974549656,0.932422472321399,0.95681594682722,0.96482760143419
2023-06-20,0.961740276314693,0.0254222048486828,0.912553178429069,0.920309982453228,0.944473351061802,0.961516285926988,0.978763027591534,1.00393462362594,1.01220028188074
2023-06-21,0.962979348050125,0.0256437937250901,0.913368326154837,0.921190844053988,0.94556103744756,0.962751729283324,0.980149529408274,1.00554428229929,1.01388389705303
2023-06-22,0.954159528159621,0.0256464543481455,0.904549463811903,0.912370384731473,0.936738292477535,0.953929757897807,0.971330289312202,0.99673244085846,1.00507534605432
2023-06-23,0.91425331553404,0.0252486497250313,0.86543058079596,0.873123160478001,0.89709904151107,0.914020898003826,0.9311542294582,0.956176270122705,0.964396847218057
2023-06-24,0.912117306049626,0.0254530936086547,0.862906274622013,0.870658369902458,0.894822844766928,0.911880556505397,0.92915368497016,0.954383818731413,0.962673752391785
2023-06-25,0.882122939998887,0.0253261684166273,0.833176810346121,0.840882559418948,0.864911158068013,0.88188057640192,0.899070519933105,0.92419004740817,0.932446387657507
2023-06-26,0.882252378488034,0.0256815831053746,0.832629160117898,0.840439186767415,0.864797268006923,0.882003201646607,0.899435859962078,0.924915537808071,0.933291633154803
2023-06-27,0.800105450768388,0.0248441227250311,0.752146600908114,0.759683755073725,0.783211132746297,0.799848320013539,0.816719469953193,0.841404246203509,0.849525535716576
2023-06-28,0.800105450768388,0.0248441227250311,0.752146600908114,0.759683755073725,0.783211132746297,0.799848320013539,0.816719469953193,0.841404246203509,0.849525535716576
2023-06-29,0.782679930388716,0.0251152828966068,0.734222599638345,0.741832191880758,0.765596687524491,0.78241130677613,0.799470346477698,0.824443972281452,0.832663807129399
2023-06-30,0.773138605563585,0.0256834956747507,0.723612798758551,0.731383603144769,0.755663824866705,0.77285422413006,0.79030338241512,0.815863663322963,0.824280506081509
2023-07-01,0.826062751781035,0.027351223008095,0.773318176957079,0.781594697463999,0.807453786256597,0.825760901920003,0.844342671092717,0.871560448065493,0.880522690724943
2023-07-02,0.810405752286348,0.0278103795339947,0.7568078868965,0.765210706009865,0.791478574298357,0.810087655163949,0.828986173605362,0.856685862124115,0.865811310504309
2023-07-03,0.830169773534253,0.0288301492113181,0.77461791751813,0.783324387361412,0.81054650717041,0.829836059435173,0.849429259456202,0.878153494626458,0.887618070367579
2023-07-04,0.887566876430647,0.0305302794866853,0.828729427527964,0.837953122719824,0.866788161000449,0.887216843620988,0.907964022250228,0.938374629807785,0.948393503198989
2023-07-05,0.969067391904299,0.0324802337605227,0.90644460196584,0.916268190563427,0.946966507523448,0.968704536051069,0.990772727758248,1.02310433331192,1.03375223247901
2023-07-06,0.965485768144538,0.0326924133304213,0.90246467279065,0.912348195077032,0.943238557710739,0.965116792831843,0.987330759459697,1.01988195556,1.03060368940977
2023-07-07,0.980359787603032,0.0330824645676661,0.916583116807561,0.926586003508662,0.957847811533621,0.979987687621456,1.00246613828457,1.03540284457429,1.04625104149787
2023-07-08,0.983522263904635,0.0332650299881181,0.919396100806329,0.929453221600396,0.960885610906365,0.983147255557638,1.00575012116247,1.0388704998662,1.04977953772498
2023-07-09,1.00014424272037,0.0336353852036951,0.935297948903919,0.94546947179641,0.977256683708046,0.999767209344435,1.02262079838725,1.05610511480601,1.06713315551577
2023-07-10,0.997263006262343,0.0336337229443219,0.932422995755696,0.942592805486067,0.974376021484535,0.996884921099619,1.0197378412066,1.05322289600055,1.06425161270531
2023-07-11,1.01562775432808,0.0339645721755654,0.950140675665203,0.960414160489485,0.99251730723967,1.01524916559337,1.0383255024542,1.07213275473869,1.08326629116361
2023-07-12,0.997757118513783,0.0336503873893719,0.932884981834427,0.943059830383596,0.974858793959501,0.997378846021829,1.02024308902732,1.05374473460596,1.06477891569073
2023-07-13,1.01232103258774,0.0338350742762803,0.947083032872846,0.957317585891263,0.989298809145625,1.01194409799959,1.0349323602379,1.06861024337749,1.07970109026344
2023-07-14,0.985313763517919,0.0333065776049303,0.921106890531318,0.931176815166704,0.962648949210948,0.984938501340393,1.00756950537174,1.04073077136091,1.05165318973894
2023-07-15,1.02610833260927,0.0340308090748681,0.960484507750697,0.970781580774972,1.00295445141713,1.02573214736174,1.04885213469787,1.08271829234146,1.09386995751297
2023-07-16,1.04203968161229,0.0342775605497954,0.975931152759073,0.986306379578589,1.01871952321535,1.04166385594144,1.06495015270706,1.0990549648708,1.11028396757676
2023-07-17,1.02111230555167,0.0337908637942511,0.955948828046021,0.966174224332987,0.99812210467559,1.02073959161931,1.04369621135462,1.07732175361113,1.08839385630771
2023-07-18,0.998014081433322,0.0333011341517423,0.933803798010736,0.943877544098463,0.975355486770382,0.997643715136543,1.02026894035265,1.05341397769436,1.06432909638441
2023-07-19,0.997632207814471,0.0332883920223005,0.933446493397227,0.943516384932252,0.974982283088863,0.997261983232244,1.01987855127929,1.05301090621942,1.06392184841943
2023-07-20,1.01628161223105,0.0336310054719673,0.951426411076418,0.961603432906163,0.993400173740075,1.01591066153932,1.03875867775568,1.07222514379551,1.08324486642356
2023-07-21,1.01961910041771,0.0336677920868366,0.954690627920448,0.964879698402298,0.996713055574391,1.0192485545423,1.04212121353898,1.07562247376986,1.08665332557412
2023-07-22,0.969360234094668,0.0327673001833799,0.906192955068177,0.916099834341863,0.947062393025366,0.968991047906753,0.99125562613339,1.02387996748772,1.03462553750596
2023-07-23,0.957433232954801,0.0326261441042823,0.894546626800324,0.904407464087514,0.935229899865423,0.957062661597157,0.979232607220438,1.01172306054654,1.02242573469091
2023-07-24,0.985212385832459,0.033284140201833,0.921048151012478,0.931111533956141,0.962562951300061,0.984837590493781,1.0074532567991,1.04059170475457,1.05150652095361
2023-07-25,0.978176125380481,0.0332943533256797,0.914000291055126,0.924063581716064,0.955518278376016,0.977798402732873,1.0004222179334,1.03357712156995,1.04449849495566
2023-07-26,0.935750101387913,0.032654656999537,0.872834212460603,0.882693575987952,0.91352272658197,0.935370281449348,0.95756343607051,0.990102233796076,1.00082444250407
2023-07-27,0.950503549698974,0.0331291850298863,0.886672037724025,0.896675204203126,0.927953416341619,0.950118678664287,0.972634136724946,1.00564473201961,1.01652221846584
2023-07-28,0.92810207121359,0.032996105593949,0.864549052872881,0.874503360282589,0.905638537705561,0.927711072050857,0.950139378637743,0.983034523018616,0.99387707007684
2023-07-29,0.906892963670515,0.0328929324410178,0.843561308911308,0.85347559718353,0.88449559005636,0.906495320044299,0.928856868634664,0.961666736385433,0.972484356813672
2023-07-30,0.874354505268095,0.0326724371967869,0.811481798708967,0.821316118780538,0.85210108135757,0.87394757658676,0.896164339799194,0.928780970911978,0.93953971317192
2023-07-31,0.796795274110926,0.0316656855298968,0.735932064012174,0.745435046230722,0.775214614479536,0.796375834817886,0.817918708632113,0.849586257599559,0.860042075553626
2023-08-01,0.765878566530353,0.0317695335297304,0.704868860987388,0.714382198754785,0.744217644914627,0.765439332285792,0.787060686425072,0.818873213866526,0.829384349785073
2023-08-02,0.750651719445743,0.0324182790327843,0.688449330686385,0.698136122395254,0.728539006085266,0.750185090002817,0.772255769784761,0.804759045486688,0.815505862337277
2023-08-03,0.688202508968835,0.0320819146079001,0.626751399555823,0.636296281564293,0.666300460193667,0.687704052685562,0.709561204903063,0.741809033250982,0.75248622651298
2023-08-04,0.653389014163875,0.0325007519665598,0.591233470855843,0.600864774017648,0.631183787505361,0.652850211174728,0.675006911379104,0.70775118173172,0.718606434631546
2023-08-05,0.599443732829345,0.0325975687403921,0.537248848151713,0.546852027639888,0.577146839902078,0.598852954512875,0.621096647260819,0.654050665125138,0.664995836389027
